reviewId,content,score,stemmed_text,sentiment_score_based,sentiment_textblob,sentiment_vader,sentiment_ensemble,textblob_polarity,vader_compound
582914c8-1d21-4fb3-a9f9-226295e0da4c,"sudah dua kali pengajuan tidak pernah di acc,tolong hapus data saya",1,kali aju pernah acc hapus data,negative,neutral,neutral,neutral,0.0,0.0
8925ed2b-bab8-4e71-8933-f8b768c57c9e,sudah lebih baik,5,lebih baik,positive,neutral,neutral,neutral,0.0,0.0
5a51a5b2-1809-4ab6-8391-f4e7f5ef75bf,mantap boss,5,mantap boss,positive,neutral,neutral,neutral,0.0,0.0
8961dc02-6eb8-4d0e-b55b-75e5826666c6,baik,1,baik,negative,neutral,neutral,neutral,0.0,0.0
37b8d732-14be-4c42-b22c-649578f9f8a7,Syang nya gak ada kartu ATM fisik nya.,3,syang nya kartu atm fisik nya,neutral,neutral,neutral,neutral,0.0,0.0
e83b428a-7840-4789-ba91-4050cce74a18,mantappp,5,mantap,positive,neutral,neutral,neutral,0.0,0.0
b8ffdd23-af8d-4247-ae81-6c2e78a67afe,kok gabisa pakai fitur chat cs ya. trus gimana kalau mau tanya2 atau komplain,2,kok gabisa pakai fitur chat trus gimana kalau mau komplain,negative,neutral,neutral,neutral,0.0,0.0
69186a40-61cb-46de-ad9e-584101769752,"kenapa pin nya susah di ganti padahal sudah musuk otp tapi tetep gak bisa ,tolong bantuannya",3,pin nya susah ganti padahal musuk otp tetep bantu,neutral,neutral,neutral,neutral,0.0,0.0
624aea38-4e48-413e-8a57-3c6449eddb68,"mohon maaf min ,,,, tolong hapus data saya atas nama ACHMAD WIJAYANTO karena saya tidak merasa meminjam di bank neo tetapi ada tagihan...terima kasih",1,mohon maaf min hapus data atas nama achmad wijayanto rasa pinjam bank neo tagih terima kasih,negative,neutral,neutral,neutral,0.0,0.0
2aa8e060-fbaf-4427-9c86-c8948ceb451c,aplikasi jlek,1,aplikasi jlek,negative,neutral,neutral,neutral,0.0,0.0
89978744-f2e4-4413-8660-a0445779ddd9,"apk gajelas udah di rawat . pembayaran gapernah telat,eh pas mau minjam lagi gabisa",1,apk gajelas rawat bayar gapernah telat pas mau minjam gabisa,negative,neutral,neutral,neutral,0.0,0.0
2005175c-7a90-4c53-8cc0-140082d754cd,"tanya min.. bunga harian 0,06% tapi pas mau pengajuan pinjaman bunganya jadi mulai dari 0,112% gimana itu min.. table angsuran nya tidak tampil bayar brp/bulan dan selama brp bulan ga ada. tolong infonya min mksh.",3,tanya min bunga hari pas mau aju pinjam bunga jadi mulai gimana min table angsur nya tampil bayar lama brp bulan info min mksh,neutral,neutral,neutral,neutral,0.0,0.0
f40c5b18-3eed-480a-8657-26ce114c43fc,saya kecewa tidak ada kartu debit,1,kecewa kartu debit,negative,neutral,neutral,neutral,0.0,0.0
43a0fbd3-f596-4214-bce5-5c47b77b3a3c,"aplikasi bagus, cmn knp saya sdh tepat waktu bayar pinjaman, giliran mau pinjam lagi selalu di tolak???",1,aplikasi bagus cmn sdh tepat waktu bayar pinjam gilir mau pinjam selalu tolak,negative,neutral,neutral,neutral,0.0,0.0
1fdf03b9-dcd1-49e3-8236-3067d1289bc5,"penawaran terus gak ada realisasinya,....saya uninstal!",2,tawar terus realisasi uninstal,negative,neutral,neutral,neutral,0.0,0.0
e3c1c56a-7bb6-463d-b4ca-0f1bd87aaaf2,"awalnya mudah ngajuin pinjaman disini, dan selalu tepat waktu bayar bahkan sebelum tempo udah dibayar. ini mau ngajuin lagi malah susah selalu tidak cukup kreditnya",1,awal mudah ngajuin pinjam sini selalu tepat waktu bayar bahkan tempo bayar mau ngajuin malah susah selalu cukup kredit,negative,neutral,neutral,neutral,0.0,0.0
28833613-1e68-40e1-9cfa-ef8a52f247e5,pelayanan buruk masa saya mau memulihkan qris yang tidak bisa malah bertele tele dan hasilnya tidak bisa bagiamna mau berkembang kalo seeprti ini mending uninstal aja lah aplikasinya sudah tidak bagus lagi seperti dulu saya pastikan akan bangkrut lama lama,1,layan buruk masa mau pulih qris malah tele tele hasil bagiamna mau kembang kalau seeprti mending uninstal aja lah aplikasi bagus dulu pasti bangkrut lama lama,negative,neutral,neutral,neutral,0.0,0.0
30df142d-1de7-433f-84de-846ccfc256bc,lamban,1,lamban,negative,neutral,neutral,neutral,0.0,0.0
f9dd1765-36ab-449a-ac8a-d05739bb4481,tidak rekomendasi,1,rekomendasi,negative,neutral,neutral,neutral,0.0,0.0
54196545-1e3f-4996-a462-b89ab22f6f10,"apk yg menjaminkan bunganya kecil , proses cepat , disaat butuh dana benar benar membantu",5,apk jamin bunga kecil proses cepat saat butuh dana benar benar bantu,positive,neutral,neutral,neutral,0.0,0.0
aeae9f9b-63b7-46ca-b418-5f691ec1278a,saya ingin memulihkan akun tapi tidak ada costumer,2,pulih akun costumer,negative,neutral,neutral,neutral,0.0,0.0
dcf2372d-5640-4692-a5a6-8b6f48bf6311,"Aplikasi banyak problem, fitus cs pun gda fungsi, tf udh berhasil tapi dh 17jam blum msuk"", lapor cs pun gda tanggapan, saran gw jgn kalian dowload ni aplikasi minus",1,aplikasi banyak problem fitus gda fungsi hasil blum msuk lapor gda tanggap saran jgn kalian dowload aplikasi minus,negative,neutral,negative,negative,-0.1,-0.4019
59525291-b961-4a58-9a8c-e486f1a8550f,"saya uninstal aja lah,proses persivikasinya sangat sangat ribet sumpah",1,uninstal aja lah proses persivikasinya sangat sangat ribet sumpah,negative,neutral,neutral,neutral,0.0,0.0
95dfe9b4-4296-4f39-9329-71e56cb4a0bd,gara gara telat bayar 1 hari daong saya d blok dari neo pinjam parah bnr neo bank,3,gara gara telat bayar hari daong blok neo pinjam parah bnr neo bank,neutral,neutral,neutral,neutral,0.0,0.0
365587fa-2110-454e-81d4-65f9bb3af8c4,giliran limit tersedia terus kenapa verifikasi muka selalu gagal gak jelas banget kalo mau gitu harusnya gak usah nawarin notif tiap hati masuk giliran ngajuan gangguan gak jelas,5,gilir limit sedia terus verifikasi muka selalu gagal jelas banget kalau mau gitu harus usah nawarin notif tiap hati masuk gilir ngajuan ganggu jelas,positive,neutral,neutral,neutral,0.0,0.0
f0192479-9590-43d9-ae52-55810fa912c4,tidak jelas,1,jelas,negative,neutral,neutral,neutral,0.0,0.0
174c3a4a-35b2-4e4b-b7ea-ec735b60e11b,Tolak lagi,1,tolak,negative,neutral,neutral,neutral,0.0,0.0
b434a5bd-26f1-408c-aee0-35adeb417433,bikin tabungan aja ribet amat... data udh di isi bener dan komplit.. alasan data udah digunakan.. waduk,1,bikin tabung aja ribet data isi bener komplit alas data guna waduk,negative,negative,negative,negative,-0.4,-0.2732
34c6575a-a7fc-440f-b4de-35a072f0f36f,sudah pakai neobank sangat lama akan tetapi pinjaman selalu ditolak,1,pakai neobank sangat lama pinjam selalu tolak,negative,neutral,neutral,neutral,0.0,0.0
381cab9c-21e4-494e-8ad2-e41e79e1e3c8,"pertanggal 22 saya uninstal aplikasi neo plus,awas saya tidak punya pinjaman di sini karna di tolak,Jngn smpai data saya di salah gunakan",4,tanggal uninstal aplikasi neo plus awas punya pinjam sini karna tolak jngn smpai data salah guna,positive,neutral,neutral,neutral,0.0,0.0
04c612a4-8bfd-40b3-a9f3-f81ff92e297e,"bank T4l, vermuk eror terus, ga bisa trus, gimana orang mau pake apk ini",1,bank vermuk eror terus trus gimana orang mau pake apk,negative,neutral,neutral,neutral,0.0,0.0
4dfbd3d7-fd18-46ca-a44a-ddb029fccc46,mau memulihkan akun aja di email gak ada balasannya,1,mau pulih akun aja email balas,negative,neutral,neutral,neutral,0.0,0.0
52b8bf51-8fcc-4651-ab65-09efa8537aeb,"aplikasi makin kesini makin susahh dapatkan koin nya, coba minta tolong balikin ke menu yang lama biar gampang nyari koinnya",1,aplikasi makin kesini makin susahh dapat koin nya coba minta balikin menu lama biar gampang nyari koin,negative,neutral,neutral,neutral,0.0,0.0
79ea165e-0b08-4cbe-b5ed-563db4e74b59,pinjaman ditagih terus belum juga jatoh tempo sabar dulu pihak Neo bank jera pinjaman disini 😠,1,pinjam tagih terus jatoh tempo sabar dulu pihak neo bank jera pinjam sini,negative,neutral,neutral,neutral,0.0,0.0
ce937088-8048-4c83-80da-d8667a999a56,sangat mudah,5,sangat mudah,positive,neutral,neutral,neutral,0.0,0.0
08e83b2d-5ea4-4231-b272-3b6fe1bccfd5,aplikasi gak bermutu mau pilih kan akun udah nelpon udah laporan via gmail dan ig gak ada perkembangan. mending nabung di seabank. layanan 24/7,1,aplikasi mutu mau pilih kan akun nelpon lapor via gmail kembang mending nabung seabank layan,negative,neutral,neutral,neutral,0.0,0.0
a5fb5579-8882-4f16-aa94-9e08900594e6,no ga aktif,1,aktif,negative,neutral,neutral,neutral,0.0,0.0
d9337e9d-16a9-435f-8b75-bb56ab828f5b,"Undangan teman sekarang bonus nya cuma 5 ribu dari 25 ribu pantesan aja bintang Neo bank 3,4 sekarang dulu 4,9 bintang nya, trs sekarang Neo Fortuner juga GK ada, awal2 doang semua nya nyampe viral doang...",1,undang teman sekarang bonus nya cuma ribu ribu pantesan aja bintang neo bank sekarang dulu bintang nya trs sekarang neo fortuner doang semua nya nyampe viral doang,negative,neutral,positive,negative,0.0,0.5423
3d6f639b-88b5-482d-a17c-9a278ff89985,sagat mudah pencairannya,4,sagat mudah cair,positive,neutral,neutral,neutral,0.0,0.0
f97a44b6-4421-489d-8c87-64a11251deef,"sudah pengajuan gagal. tolong data saya jngn di slah gunakan, mau hapus data dimenu gak ada.",1,aju gagal data jngn slah guna mau hapus data menu,negative,neutral,neutral,neutral,0.0,0.0
cb8a4c41-afb2-437e-a86e-b0c6d1793190,Ngak jelas ini Neo udh jatuh deposit sesuai tglnya malah di perpanjang sendiri deposit kita,1,ngak jelas neo jatuh deposit sesuai tglnya malah panjang sendiri deposit,negative,neutral,neutral,neutral,0.0,0.0
33b2152e-6913-45b3-81ec-1519f56532fb,Kembalikan neo ke versi 2.6.0,1,kembali neo versi,negative,neutral,neutral,neutral,0.0,0.0
7e99f34c-7367-4663-8bee-56b44e6900a6,Kembalikan Neo ke versi lama,1,kembali neo versi lama,negative,neutral,neutral,neutral,0.0,0.0
6736a31a-027e-484a-a1aa-a5b2028acbfa,"baru install dan lsg di tolak, jdi per hari ini 21 mei 2025 saya auto uninstall jg. tlg di simpan dan jaga data pribadi saya jgn di salah gunakan Krn tdk bisa di hapus.",3,baru install lsg tolak jadi per hari mei auto uninstall tlg simpan jaga data pribadi jgn salah guna hapus,neutral,neutral,neutral,neutral,0.0,0.0
4b2b7813-6b7c-4e07-a624-e61d50954f50,saya mau pinjam susah banget padahal saya gak pernah telat bayar malah credit score tidak mencukupi mau chet ke pihak neobank gagal masuk mulu,5,mau pinjam susah banget padahal pernah telat bayar malah credit score cukup mau chet pihak neobank gagal masuk mulu,positive,neutral,positive,positive,0.0,0.3818
9460be82-831a-4be0-8fb2-f271679e04b0,"yth neo bank per tanggal 21 mei 2025 saya unistall aplikasi ini tidak ada peminjaman atau aktivitas apapun,apabila dikemudian hari ada penyalahgunaan data saya maka akan tempuh ke jalur hukum,tidak ada hapus akun terima kasih",2,yth neo bank per tanggal mei unistall aplikasi pinjam aktivitas apa apabila kemudi hari penyalahgunaan data tempuh jalur hukum hapus akun terima kasih,negative,neutral,neutral,neutral,0.0,0.0
cd91eab0-c7cb-4304-8209-8fcfd1a6d67c,"fitur koin nggk guna, mau tukar voucher, selalu habis. tidak pernah tersedia",1,fitur koin nggk mau tukar voucher selalu habis pernah sedia,negative,neutral,neutral,neutral,0.0,0.0
e1272186-60c0-4a83-bce5-530821dbe5b4,tidak acc. dapet wa suruh ngajuin ternyata tidak acc,1,acc dapet suruh ngajuin nyata acc,negative,neutral,neutral,neutral,0.0,0.0
e5f529d0-6ee2-4bfe-a0b3-d9a68abb062a,"apk bank nggak jelas,udah pas jatuh tempo di tambah lagi,ubah rollover nggak bisa diklik,nyesel deposit di sini",1,apk bank jelas pas jatuh tempo tambah ubah rollover klik nyesel deposit sini,negative,neutral,neutral,neutral,0.0,0.0
2842c730-68cd-41d5-aa82-616213ad3d94,Tolong dong min diperbaiki masa lupa pin harus nunggu sampe 24 jam kadang juga gabisa kalo dah nunggu seharian,4,dong min baik masa lupa pin nunggu sampe jam kadang gabisa kalau nunggu hari,positive,neutral,neutral,neutral,0.0,0.0
bfc6b581-64e0-4662-a3c3-55fae33fc335,"UPDATE!!! Notifikasi via App sudah kembali berfungsi setelah melaporkan via Email. Tolong hadirkan kembali fitur Live Chatt dalam Aplikasi! Kami cukup ribet kalau ada kendala/pertanyaan melalui Email. Dan Tolong juga percepat pengembangan Kartu Debit di Aplikasi, karena kebanyakan Nasabah masih membutuhkan Kartu debit fisik untuk transaksi Offline dan Online. Mengingat tidak semua gerai offline BELUM menerima transaksi QRIS dan masih menggunakan Kartu debit. Dah itu aja sekian dan Terimakasih",4,update notifikasi via app fungsi lapor via email hadir fitur live chatt aplikasi cukup ribet kalau lalu email cepat kembang kartu debit aplikasi banyak nasabah butuh kartu debit fisik transaksi offline online ingat semua gerai offline terima transaksi qris guna kartu debit aja sekian terimakasih,positive,positive,negative,positive,0.13636363636363635,-0.25
3926ebb8-2be5-4ab7-843b-46c44aa01337,SAYA SANGAT KECEWA PINJAM TAPI TAK BISA DICAIRKAN. INI NAMANYA PENIPUAN. JANGAN TAGIH SAYA SEBAB TAK BISA SAYA TARIK DANA HANYA TINGGAL SAJA DALAM. AKU UNINSTAL SAJA. TAK MASUK AKAL PINJAM TAPI TAK BISA DITARIK. ANEH,1,sangat kecewa pinjam tak cair nama tipu jangan tagih tak tarik dana tinggal aku uninstal tak masuk akal pinjam tak tarik aneh,negative,neutral,neutral,neutral,0.0,0.0
be5b6567-8dde-4fa8-bcf9-28de5e9cedaa,aneh bayar lancar giliran butuh score jelek,1,aneh bayar lancar gilir butuh score jelek,negative,neutral,neutral,neutral,0.0,0.0
697b1007-1df5-4c18-bf8c-537bcdbe4139,Saldo saya tiba2 hilang nabung di Neo Bank..ngadu kemana spya saldo saya dikembalikan??,1,saldo hilang nabung neo bank ngadu spya saldo kembali,negative,neutral,neutral,neutral,0.0,0.0
fc260e7e-133d-4768-b845-1dc2e84941a6,penipuan .hati2 ya guys,1,tipu guys,negative,neutral,neutral,neutral,0.0,0.0
ad8ecfd5-96a9-4852-ab13-28733d814a98,suruh daftar.. ternyata zonnnkkk,5,suruh daftar nyata zonk,positive,neutral,neutral,neutral,0.0,0.0
0c8d0457-ce17-4672-8fc1-bc3b8ee5745a,tidak memberikan kemudahan malah sulit ulang ulang ndadmuuu,1,beri mudah malah sulit ulang ulang ndadmu,negative,neutral,neutral,neutral,0.0,0.0
798dce1c-a741-4bc7-8c4b-29f061c26cb3,"keren euy"" neo bank ma.. simpel banget. proses pengajuan cepat dan tanpa ribet. lngsung masuk ke Rekening. Mksih",5,keren euy neo bank simpel banget proses aju cepat ribet lngsung masuk rekening mksih,positive,neutral,neutral,neutral,0.0,0.0
17d09400-685b-4cfa-8cb2-ce94c5770b3f,hadooooh min. lemot amat susah TF tolong di perbaiki dong,1,hadoh min lot susah baik dong,negative,neutral,neutral,neutral,0.0,0.0
5fa69f88-ec1b-4ee4-a045-28a6e2af048b,tgl 20/5/25 saya sudah log out dan menghapus aplikasinya. Jika ada yg salah gunakan bukan tanggung jawab saya lagi . Jgn smpe data saya disalahgunakan,3,tgl log out hapus aplikasi salah guna bukan tanggung jawab jgn smpe data disalahgunakan,neutral,neutral,neutral,neutral,0.0,0.0
5294c2a8-6745-4124-84d0-68cfcecb3320,kendala data ga ada yg respon,1,kendala data respon,negative,neutral,neutral,neutral,0.0,0.0
f1985195-aecd-461b-93a2-0653e8255ca4,"terimakasih maaf saya udah unsital aplikasi ini mohon untuk dihapus data saya,apabila dikemudian hari ada yg memakai data saya,saya tidak bertanggung jawab terimakasih",4,terimakasih maaf unsital aplikasi mohon hapus data apabila kemudi hari pakai data tanggung jawab terimakasih,positive,neutral,neutral,neutral,0.0,0.0
d3c74cdf-3d60-49c6-93ef-5696005fd76d,kenapa app neobank seringkeluar sendiri min,5,app neobank seringkeluar sendiri min,positive,neutral,neutral,neutral,0.0,0.0
436adca1-eb5f-4828-b464-e395fb24bd00,saya deposit harusnya hari ini keluar kok malah blom.masuk ke saldo rek.. masa ia diperpanjang otomatis deposit saya kan perbulan. mu hubungin CS nya jg susah amat.giliran telat bayar iuran utang telponnya tiap hari.. kan aneh sorry gw kasih bintang 2 saja,2,deposit harus hari keluar kok malah saldo rek masa panjang otomatis deposit kan bulan hubungin nya susah telat bayar iur utang telpon tiap hari kan aneh sorry kasih bintang,negative,negative,negative,negative,-0.5,-0.0772
0884fc59-a270-4ead-899b-45d2dce2a5ac,"saya sudah dua kali mengajukan pinjaman dan di tolak terus,,",1,kali aju pinjam tolak terus,negative,neutral,neutral,neutral,0.0,0.0
400fe047-4c3e-4501-84c0-f6d1fe1bcc1b,berguna,5,guna,positive,neutral,neutral,neutral,0.0,0.0
f878f8d5-9902-4286-a368-2ac21536e0b3,"terlalu ribet untuk ngurus ganti nomer yang tidak aktif, tidak seprti seblah scan ktp pindah data",1,terlalu ribet ngurus ganti nomer aktif seprti seblah scan ktp pindah data,negative,neutral,neutral,neutral,0.0,0.0
c1bf2e36-bb9d-413c-b846-6916335ca8c6,"sangat membantu,terimakasih neo bank",5,sangat bantu terimakasih neo bank,positive,neutral,neutral,neutral,0.0,0.0
15da67bd-ee5a-477a-9b41-77d9237db0ca,"promosiin doang, giliran ada pengajuan di tolak,,",1,promosiin doang gilir aju tolak,negative,neutral,neutral,neutral,0.0,0.0
b5d2c5f4-92dc-42b5-9332-e3650df0d34e,"kecewa sama Neo bank,pada hal udah hampir 05 tahun di apk ini,ngk bisa cair, nungguin satu bulan lagi,pada hal bayar lunas ngk ada kendala sama sekali.. masalah nya cuman di saldo kredit..tidak seperti dulu,log in aja dapat cuan..",1,kecewa sama neo bank hampir tahun apk ngk cair nungguin satu bulan bayar lunas ngk kendala sama sekali masalah nya cuman saldo kredit dulu log aja cuan,negative,neutral,neutral,neutral,0.0,0.0
bf569388-bfbb-446e-9e17-173d64fe0aa8,"hallo min selamat malam , Apakah akun yang lupa nomor hp bisa di buka kembali data data lengkap",5,hallo min selamat malam akun lupa nomor buka data data lengkap,positive,neutral,neutral,neutral,0.0,0.0
de1cd7f3-cfb7-4da2-8575-0a019ab904b9,pelunasan sudah bahkan sebelum jatuh tempo. tapi pas pengajuan lagi ditolak .. sungguh aneh,1,lunas bahkan jatuh tempo pas aju tolak sungguh aneh,negative,neutral,neutral,neutral,0.0,0.0
5bb07e71-970d-48a6-8ea0-dbbfdbc659cc,baguss..sangat membantu,5,baguss sangat bantu,positive,neutral,neutral,neutral,0.0,0.0
a62e2eaa-a2b9-44b1-aedc-7378a6f2f524,applikasi gak jelas... ngasih promo dan notif tiap hari buat pinjaman.... pas di ajukan selalu eror pinjamanya... kalo gak niat minjamin gak usah kasih promo segala..... njengkelin... data sudah di ajukan semua selalu eror....,1,applikasi jelas ngasih promo notif tiap hari buat pinjam pas aju selalu eror pinjamanya kalau niat minjamin usah kasih promo segala njengkelin data aju semua selalu eror,negative,neutral,neutral,neutral,0.0,0.0
b6628706-fbc8-48c5-8667-a8afb5f8ce26,"kalau ada kartu atm nya ,.buat neo bank",4,kalau kartu atm nya neo bank,positive,neutral,neutral,neutral,0.0,0.0
05e3b66a-2572-4263-a1ab-a6968b0369c4,perbaiki reff nya masa 5k,5,baik reff nya masa,positive,neutral,neutral,neutral,0.0,0.0
e0170c8c-a4ca-4762-a5ea-9f101852d14d,"Bagus sih, aman 👍",5,bagus sih aman,positive,neutral,neutral,neutral,0.0,0.0
bec9f101-7048-4d01-9e63-74570969cf69,tidak bisa pulihkan akun yg udah pernah terdaftar gara2 otp di nomer yg gak aktif,4,pulih akun pernah daftar otp nomer aktif,positive,neutral,neutral,neutral,0.0,0.0
c0deaf45-6dc0-4059-9afc-6f50f7a5cc02,aplikasi yang tidak bisa memberian manfaat sama sekali dan tidak ada gunanya,1,aplikasi beri manfaat sama sekali guna,negative,neutral,neutral,neutral,0.0,0.0
e6115d60-feb3-4705-bd0a-3a40250b9005,lah kok akun saya tiba-tiba di blokir.. duit saya ngegantung..wahh parah,5,lah kok akun blokir duit ngegantung wahh parah,positive,neutral,neutral,neutral,0.0,0.0
7531ce3e-cacc-4e66-a165-f9195a76d0d4,mantap,5,mantap,positive,neutral,neutral,neutral,0.0,0.0
be1e6e5c-fb00-40f4-91b8-b5ce2bbd4193,kok gak bisa masuk kode verifikasi dari wa,4,kok masuk kode verifikasi,positive,neutral,neutral,neutral,0.0,0.0
159ad189-6c99-4733-b9e9-7e39fb70e24a,Aplikasi nya bagus banget👍 lain kali semoga eventrisnya dimunculin setiap minggu,5,aplikasi nya bagus kali moga eventrisnya dimunculin minggu,positive,neutral,neutral,neutral,0.0,0.0
496f1e9a-3d1b-4dd0-99a5-078cb00094d1,"aplikasinya lumayan sih buat transfer ke bank gratis,namun ada kendala dalam memasukkan dan mengganti pin saat lupa harus menunggu 24 jam itu kelamaan mohon diperbaiki segera",3,aplikasi lumayan sih buat transfer bank gratis kendala masuk ganti pin lupa tunggu jam lama mohon baik segera,neutral,neutral,positive,neutral,0.0,0.0516
5fd45466-7498-416d-a593-7fdf9847556f,good,5,good,positive,positive,positive,positive,0.7,0.4404
6b71e36a-879f-4307-ad0c-8f1f7eccdc8a,"pengajuan pinjaman ke 2 x ditolak , pdhal byr juga sebelum tgl jatuh tempo , dan dilunasi juga , aneh banget ini aplikasi, pdhal pembayaran kaga pernah telat ,",1,aju pinjam tolak pdhal byr tgl jatuh tempo lunas aneh banget aplikasi pdhal bayar kaga pernah telat,negative,neutral,neutral,neutral,0.0,0.0
92d9723c-c085-466d-a457-9bb87b1f1a02,"semoga lolos daftar kali ini,,,",5,moga lolos daftar kali,positive,neutral,neutral,neutral,0.0,0.0
59c39dd3-7080-4a9a-af07-1b4f097ff1c3,sudah satu tahun lebih pakai akun neo bank tidak ada kendala.. awal bikin akun cuma mau iseng aja coba bank yang ngga biasa dan ternyata malah keterusan nyaman makainya sampai sekarang.. terima kasih bank neo..,5,satu tahun lebih pakai akun neo bank kendala awal bikin akun cuma mau iseng aja coba bank biasa nyata malah terus nyaman maka sekarang terima kasih bank neo,positive,neutral,neutral,neutral,0.0,0.0
cad9e7dc-70f9-4206-8445-1bc528b30031,"Semakin kesini makin parah aja nih neobank.. 1. fitur live chat gak fungsi lagi, 2. neo fortune harian di ilangin, 3. Lahh malah sekarang mau top up ke DANA aja biaya admin naik tambah mahal.. Padahal pakai aplikasi kompetitor ""S"" seabank aja gratis kok buat topup ke DANA & top up ke beberapa ewallet lain juga gratis biaya admin. ini neobank kok malah makin buruk gak kompetitif dan mengecewakan nasabah. neobank payah!",1,makin kesini makin parah aja nih neobank fitur live chat fungsi neo fortune hari ilangin lahh malah sekarang mau top dana aja biaya admin naik tambah mahal padahal pakai aplikasi kompetitor seabank aja gratis kok buat topup dana top beberapa ewallet gratis biaya admin neobank kok malah makin buruk kompetitif kecewa nasabah neobank payah,negative,positive,positive,positive,0.37878787878787873,0.4588
63b639ad-5910-4833-8df8-896f4ec31d09,pinjaman selalu di tolak mentah mentah padahal saya tidak punya riwayat hutang ke bank maupun pinjol,1,pinjam selalu tolak mentah mentah padahal punya riwayat hutang bank maupun pinjol,negative,neutral,neutral,neutral,0.0,0.0
6a381152-b2b9-4127-8e18-1d2026cca5cf,Saya saya selalu gagal foto verifikasi karena kamera hp jelek & blur tolong solusinya,3,selalu gagal foto verifikasi kamera jelek blur solusi,neutral,neutral,neutral,neutral,0.0,0.0
47545406-07f8-4a96-b5be-ff5297fe6f68,gk bsa ngajuin pinjaman😄,5,ngajuin,positive,neutral,neutral,neutral,0.0,0.0
a5ad134a-5297-4d9c-b3ed-a437096bb61b,Loginnya nyusahin harus pake otp. Kenapa gk pake pin saja kayak bank lainnya,1,loginnya nyusahin pake otp pake pin kayak bank lain,negative,neutral,neutral,neutral,0.0,0.0
67dc5da4-4b2a-40dd-8ba5-3e88194a465d,Ga bisa mengajukan langsung uninstal aja lah.. kalo saya bisa mengajukan baru naikin bintangnga kalo ga bisa ya udah bintang 1...tapi emang rating di play store jelek pantes susah mengajukan pinjaman,1,aju langsung uninstal aja lah kalau aju baru naikin bintangnga kalau bintang memang rating play store jelek pantes susah aju pinjam,negative,neutral,positive,negative,0.0,0.34
735da623-e960-4514-a2dc-8b64882a10ad,apk kocak masa verifikasi muka ga bisa terus gimna mau banyak yg pake ini apk apk sampah 👎👎👎👎,1,apk kocak masa verifikasi muka terus gimna mau banyak pake apk apk sampah,negative,neutral,neutral,neutral,0.0,0.0
d7851d00-f0e2-40dc-abd1-e4be8bbbb2b0,"Makin kesini makin gak jelas. limit masih 2 juta, tapi pengajuan pinjaman selalu ditolak. katanya kredit skor tidak ada.. Dasar Apk Tolol",3,makin kesini makin jelas limit juta aju pinjam selalu tolak kata kredit skor dasar apk tolol,neutral,neutral,neutral,neutral,0.0,0.0
b2b2b311-5ec6-4af1-ac64-f154c5e32536,"aneh nih bank, saya coba deposito di wow deposit, sudah jatuh tempo, ga bisa di cairkan. sudah coba semua cara tetep aja gabisa,.",1,aneh nih bank coba deposito wow deposit jatuh tempo cair coba semua cara tetep aja gabisa,negative,neutral,positive,negative,0.1,0.5859
e2d17e89-6b60-46a0-8190-9c437d2fc887,"Kepada neobank dari bnc digital Tolong hapus akun saya! saya tidak memerlukan pinjaman jika ada yang meminjam lewat akun saya itu bukan saya, jika ada saya tidak akan bertanggungjawab. tolong hapus akun saya! saya tidak tau cara nya hapus data pribadi lewat online pokoknya hapus data pribadi saya Neo bank.",5,neobank bnc digital hapus akun perlu pinjam pinjam lewat akun bukan bertanggungjawab hapus akun tau cara nya hapus data pribadi lewat online pokok hapus data pribadi neo bank,positive,neutral,neutral,neutral,0.0,0.0
206d05a8-32a3-452b-a480-9a8508f618fa,"perhari ini 18/05/25 unsinstalll aplikasi. untuk nasabah2 lain, yg sudah lunas pinjaman. jgn harap akan mendapatkan pinjaman kembali. berbulan2 setelah pinjaman lunas, alasan score kredit tidak cukup. bank sampah...!!!!! 😡😡🤮🤮🤮",1,hari unsinstal aplikasi lunas pinjam jgn harap dapat pinjam pinjam lunas alas score kredit cukup bank sampah,negative,negative,negative,negative,-0.4,-0.2732
b320b544-8672-463e-ad7c-717de001404e,VERIFIKASI GAGAL APK GAGAL GAJELAS LAPOR EMAIL JUGA GADA RESPON. HATI2 AJA GES 😄😄🙏,1,verifikasi gagal apk gagal gajelas lapor email gada respon aja ges,negative,neutral,neutral,neutral,0.0,0.0
21f1ef62-4fb0-4bfb-83db-983747a9a19c,ini aplikasi bagus yg perna saya pake,5,aplikasi bagus perna pake,positive,neutral,neutral,neutral,0.0,0.0
1bfe74ca-7c2d-46b4-9a9d-0c4ba166df15,lucu pinjaman udah di lunasi semua belum tanggalnya giliran pengajuan lagi score kreditt kurang !! lucu emang,1,lucu pinjam lunas semua tanggal gilir aju score kreditt kurang lucu memang,negative,neutral,neutral,neutral,0.0,0.0
02f59eed-e156-471f-b450-f89dfe7c1c2a,"kenapa asal mau pulihkan akun dikit²ada pengembangan sistem lh ini lh itu lh,susah bener dah jadinya kalo mau pulihkan aku neo bank yang nomor nya ga aktif lagi,di bantu dong min permasalahan nya rating bintang 2 dulu ya mimin neo",2,asal mau pulih akun kembang sistem susah bener jadi kalau mau pulih aku neo bank nomor nya aktif bantu dong min masalah nya rating bintang dulu mimin neo,negative,neutral,neutral,neutral,0.0,0.0
a6c107d1-614f-48bf-a861-79c1f6ccba4d,mantapasb,1,mantapasb,negative,neutral,neutral,neutral,0.0,0.0
